,ca1_d_0,ca1_d_1,ca1_d_2,ca1_v_0,ca1_v_1,ca1_v_2,ca2_0,ca2_1,ca2_2,ca3_d_0,ca3_d_1,ca3_d_2,ca3_v_0,ca3_v_1,ca3_v_2,ca4_0,ca4_1,ca4_2,dg_d_0,dg_d_1,dg_d_2,dg_v_0,dg_v_1,dg_v_2
ENSMUSG00000034430,10.3326,12.1035,9.58552,12.1753,10.0042,9.61571,11.03,5.57458,4.91227,7.83333,4.98701,5.82628,11.2486,11.3846,10.9621,6.45063,5.46172,5.33267,5.88666,23.4102,8.61571,12.8094,12.3745,12.6616
ENSMUSG00000034432,27.477,25.7793,22.8124,37.275,24.7488,24.9465,30.6096,24.3514,31.1514,27.1771,34.2189,22.3093,37.9315,26.317,27.2808,29.9746,26.6423,26.8988,41.1149,26.2048,11.7156,23.9615,19.3627,33.2053
ENSMUSG00000034435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034437,0.0,0.104768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223913,0.0
ENSMUSG00000034438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354091,0.0,0.0348802,0.168918,0.129733,1.07236,0.463068,2.9351,0.263421,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034442,8.18408,4.56938,8.3648,5.23234,6.95791,7.70508,9.81854,6.65025,6.48471,10.0488,4.9753,4.53369,9.06217,5.47765,8.04392,4.58496,7.58183,7.45764,0.792988,2.32196,4.96897,7.70236,3.69285,7.55909
ENSMUSG00000034445,3.56867,6.54475,1.32816,2.84156,0.488569,3.23986,3.27452,4.28629,6.48611,3.85961,2.06145,2.57863,3.72954,3.46679,3.11724,9.39977,3.35439,2.45632,1.8429,13.5527,0.53876,1.29882,0.898346,2.01386
ENSMUSG00000034449,0.0,0.0571474,0.0,0.154507,0.670475,0.137484,0.736149,0.0,0.339449,0.472129,0.0861893,0.495292,0.519632,1.13799,0.896139,1.98591,1.5378,0.927565,0.0,0.0,0.0,0.922924,0.0610673,0.0
ENSMUSG00000034450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034452,0.0246553,0.0343665,0.00935625,0.11168,0.645137,0.0,0.00983792,0.0308573,0.0408276,0.0,0.134765,0.0,0.130029,0.0,0.0,0.0,0.205931,0.0105197,0.141123,1.38181,0.0,0.089576,0.0,0.210101
ENSMUSG00000034453,3.46006,2.30758,2.69677,3.10443,2.91634,3.00378,4.82158,6.29579,6.78743,5.01447,5.80806,5.8695,4.90354,2.95569,5.19816,4.14023,6.98815,4.78095,3.93052,1.08487,2.1679,5.01454,4.70983,1.91369
ENSMUSG00000034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034459,0.0967832,0.0,0.0,0.0,0.0791392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15816,1.44531,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034460,0.0,0.00670572,0.0,0.0,0.0,0.0242391,1.33359,1.36075,0.856756,0.554043,0.0303425,0.0,1.16453,0.853072,0.594253,0.110809,0.0,0.0,0.0,0.0,0.0,0.41148,0.254023,1.93458
ENSMUSG00000034462,6.23407,7.03377,6.1719,4.69356,3.34979,3.24406,4.51645,6.76205,5.84418,4.01038,4.96526,7.05067,4.11631,3.32104,4.58243,4.57174,2.55272,4.26809,2.88441,6.7621,9.27696,7.38268,7.33281,9.37911
ENSMUSG00000034463,0.0,0.25255,0.0572971,0.0,0.0,0.0380355,0.256049,0.0157473,0.0156266,0.139101,0.0317419,0.205535,0.663572,0.318525,0.0767924,0.0,0.0685384,0.0322109,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034471,0.0,0.021808,0.0,0.0295286,0.0,0.147579,0.0,0.108784,0.0,0.0986751,0.0,0.0,0.0183361,0.0537585,0.0151568,0.0,0.0,0.0111258,0.0,0.0,0.0,0.0,0.0,0.0749764
ENSMUSG00000034472,10.0779,10.0223,14.482,2.17543,3.88971,1.70531,1.49657,2.23256,1.45803,14.4115,16.7699,13.6566,3.58619,2.42389,4.46653,14.2786,18.836,12.1583,5.5503,1.80609,8.09144,4.71951,8.4754,2.82584
ENSMUSG00000034473,3.46376,3.01962,1.66159,3.22743,2.24763,3.54796,2.40969,1.50436,3.19164,3.60364,3.3679,1.23915,0.928236,4.24196,3.43894,4.98369,5.65549,3.48622,1.6844,4.82819,0.545364,2.06185,2.70515,1.9963
ENSMUSG00000034480,14.1108,16.6843,25.9987,5.12201,12.2325,8.98192,14.8257,9.68279,16.023,5.67884,6.33274,5.80397,14.316,8.76813,8.29939,2.47717,5.76435,4.09184,39.3766,27.128,38.7275,37.9778,36.2764,40.0468
ENSMUSG00000034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393174,0.0,0.0
ENSMUSG00000034484,53.2926,55.0362,46.7146,43.6711,44.2733,46.9662,42.4446,49.9438,51.0147,35.6465,62.8461,63.7673,51.9912,52.2838,55.5764,42.5335,47.1847,69.6044,18.931,34.727,22.4276,25.9809,33.6291,26.7625
ENSMUSG00000034485,0.0112025,0.0843282,0.267849,0.0380602,0.0,0.0,0.119098,0.619266,0.156213,0.320894,0.0,0.0790252,0.0827209,0.0794137,0.0879138,0.273921,0.964251,1.22608,0.0,0.256871,0.0,0.075326,0.605295,0.0154592
ENSMUSG00000034486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034487,0.0705423,0.117993,0.254311,0.399414,0.634504,1.91921,0.126665,0.0,0.0292034,1.2023,1.94274,0.304087,1.1781,0.761942,1.52737,2.28713,1.54984,1.21898,0.928681,2.11156,0.0448889,3.03886,3.63558,3.23106
ENSMUSG00000034488,2.14448,2.20281,2.1002,10.565,9.21467,13.8104,1.72875,2.10768,2.60753,36.3578,58.8803,53.5841,36.9082,34.6856,37.1049,29.7559,30.2255,27.9513,21.4179,21.6311,28.9665,49.6446,77.2579,77.5326
ENSMUSG00000034493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895953,0.0,0.0,0.0,0.0,0.0,0.0,0.0627889,0.0
ENSMUSG00000034501,10.2939,8.20373,8.41961,12.6447,10.0341,9.93309,11.5333,11.9856,8.69155,13.6359,11.5417,9.26268,16.1127,14.5166,13.7077,12.7354,14.1502,14.2308,23.535,6.92632,8.77089,9.94591,8.97457,13.6907
ENSMUSG00000034509,0.810583,3.61554,3.19263,0.458956,3.81261,0.816783,1.0916,1.26822,1.38422,2.66038,0.213038,1.70175,1.74559,1.84682,1.64961,4.2741,5.22491,3.19912,0.0,0.387181,0.0,0.315531,2.11293,0.539641
ENSMUSG00000034518,6.47838,7.87219,12.2536,8.48853,10.0308,8.52327,6.86776,7.46501,10.0694,8.13314,9.65566,6.27125,6.62209,5.60842,7.7657,5.96928,3.81033,9.89474,0.147539,6.4359,6.2883,16.3861,9.82253,8.82538
ENSMUSG00000034520,0.472785,0.263598,0.593505,2.29448,0.773177,1.52703,0.0,0.0,0.0280884,0.684455,0.0,0.755661,3.13452,0.734485,1.23666,3.1603,0.171688,1.45072,3.01539,0.0865722,0.0,1.01658,1.09393,1.15896
ENSMUSG00000034522,0.130518,0.0,0.0,0.0,0.160087,0.798254,0.0,0.0,0.0,0.543117,0.227416,0.222089,0.427407,0.0660824,0.975117,0.193844,0.892018,0.334129,8.19185,1.12218,0.124581,2.07082,3.97051,1.63535
ENSMUSG00000034525,18.5773,12.6235,21.4161,20.1015,22.1012,20.9918,16.7654,16.4527,16.0077,13.4609,13.7795,14.7568,14.6078,20.2417,15.3358,19.8073,25.1526,17.9272,15.4324,32.8066,27.1098,23.876,20.2347,25.553
ENSMUSG00000034528,0.0,0.0,0.0,0.0,0.0,0.231681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194019,0.0,0.0,0.125243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034532,6.09248,3.42618,13.4438,3.81219,4.86705,6.32862,3.02978,0.492988,4.81184,2.02415,1.85295,1.333,4.31444,3.55458,5.72346,4.39947,1.46163,1.2388,0.0,2.81618,6.54582,8.31506,7.14039,9.59119
ENSMUSG00000034533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00709296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034538,4.71663,3.53703,6.31826,4.37974,4.16531,4.84775,4.46039,2.51865,2.05024,3.32417,4.20426,3.89517,4.22872,5.01493,4.56473,0.885782,1.84986,3.01866,1.07989,7.08923,5.70262,3.76995,5.05839,4.04441
ENSMUSG00000034543,47.7993,37.1056,40.9266,41.4306,50.4732,43.6738,43.7922,45.5184,32.4952,41.5139,34.047,45.5548,40.8446,45.5829,49.5943,34.4998,36.8979,39.6203,29.6172,35.2824,21.0102,58.9306,51.7875,50.7251
ENSMUSG00000034544,10.6884,13.2679,12.3575,4.26594,16.3662,9.918,8.04119,14.3728,8.30609,8.94844,9.05053,3.12649,5.56085,11.4551,13.4665,9.767,7.99951,18.5794,9.95674,14.743,5.02294,17.186,11.692,10.51
ENSMUSG00000034551,2.51805,1.7456,2.04511,1.1944,2.11088,0.604533,2.57928,2.09269,2.42852,2.76021,3.0152,2.02418,1.92131,2.01485,1.67273,2.05501,1.53052,2.13803,0.721327,1.25101,2.38834,2.52645,3.32373,3.42707
ENSMUSG00000034552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235871,0.0,0.262983,0.0707714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389135,0.0,0.0995928
ENSMUSG00000034555,0.0,0.0,0.0,0.325607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034557,18.1086,18.1995,15.8128,14.463,18.129,17.7037,15.5087,13.6226,17.4605,22.7277,22.0892,30.5513,12.0553,14.3809,17.9665,16.3145,13.6423,21.3558,5.27803,26.8572,9.12823,13.3564,12.7713,15.6205
ENSMUSG00000034560,6.95992,7.23465,9.01497,10.144,8.86878,13.9599,9.04103,10.0388,10.1073,14.3512,18.9244,14.1269,11.7026,10.5975,9.97979,12.821,17.3336,16.4967,9.02316,16.9754,11.1211,11.7031,17.4636,14.1374
ENSMUSG00000034563,46.1104,43.4517,48.559,42.2823,56.9197,42.3208,54.9224,52.1841,54.2938,38.5728,44.4189,40.3376,43.6955,48.0376,39.1846,41.6047,40.5963,35.4899,35.3592,54.9682,14.1118,71.195,51.4639,53.502
ENSMUSG00000034566,246.288,244.03,211.696,262.257,227.518,304.215,238.005,224.76,217.855,191.625,199.635,187.901,217.162,290.779,285.301,487.227,525.13,420.845,319.448,384.411,221.749,131.428,155.499,141.886
ENSMUSG00000034570,6.92564,7.5632,10.9578,4.50166,4.62747,5.73584,17.0155,16.8424,16.1371,8.88073,7.84759,4.41112,9.85006,8.11347,5.12108,8.02932,8.00396,5.40348,49.902,94.22,103.476,13.4531,15.2744,13.24
ENSMUSG00000034573,0.434636,0.16444,0.412342,0.684049,0.256859,0.0625657,2.21062,1.56714,1.07963,0.436209,0.978998,0.295829,0.163729,0.199101,0.401511,0.649036,1.00501,0.655684,0.1777,0.395442,0.43462,0.277427,0.743473,0.0992079
ENSMUSG00000034574,12.7253,10.3725,11.5804,14.2706,14.2508,15.879,22.225,20.8661,21.0684,21.7016,20.7329,24.5329,26.6303,35.7451,30.5929,37.6676,35.287,34.6718,13.8631,16.491,14.9297,19.545,18.7611,24.3514
ENSMUSG00000034575,9.55655,7.49626,16.3686,12.2754,10.9013,8.1515,7.70825,9.05811,9.08244,10.2551,8.14964,12.921,10.7057,9.57879,10.1473,8.87461,7.64985,6.86178,4.44518,21.5976,4.53003,10.3455,11.3557,10.0991
ENSMUSG00000034579,1.1388,1.09672,2.58084,0.390653,0.307719,0.248296,1.28117,2.6734,0.266225,0.239388,0.605643,0.0671041,0.538276,0.31633,0.24611,0.19409,0.0894836,1.29217,1.35802,1.31824,2.92413,3.07668,2.86411,2.26874
ENSMUSG00000034583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034584,0.23541,0.263848,0.256319,0.0732985,0.246996,0.76679,0.0787436,0.233366,0.103373,6.37924,7.57529,8.77083,1.25622,2.61219,15.1334,23.2271,28.5715,17.2062,0.381344,0.141437,0.0,0.321753,0.268238,0.307186
ENSMUSG00000034586,55.7473,56.5638,59.8105,121.648,71.9101,46.3887,37.761,42.5733,53.5478,69.7429,53.3307,107.475,59.0837,56.7334,48.3053,53.6237,54.4709,52.8464,52.0093,100.518,42.7821,46.3475,69.97,53.5939
ENSMUSG00000034587,2.27642,1.12053,3.41974,4.97937,4.26662,2.7062,2.25747,2.66712,7.05997,2.46471,3.71025,23.5741,3.4335,6.58877,9.23209,3.132,9.7861,8.30587,3.82367,3.39452,8.23182,7.05965,12.6359,6.26454
ENSMUSG00000034591,5.84558,6.65693,5.0605,6.47623,8.68789,9.32482,7.36354,9.66782,8.51652,8.97634,16.033,12.6605,8.71956,7.17019,13.3485,9.89862,11.024,11.4604,3.47515,2.93673,3.38051,12.4351,8.75519,8.16674
ENSMUSG00000034593,89.2764,76.2449,65.5725,121.856,106.61,80.8786,91.9369,103.659,94.9568,104.936,116.003,139.64,110.431,134.979,119.039,94.565,84.2472,98.522,85.3098,75.7024,79.7693,90.4276,101.697,90.3748
ENSMUSG00000034595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948944,0.518109,0.0498081,0.49346,0.299884,0.0,0.0,0.0,0.0,0.0,0.02699
ENSMUSG00000034601,4.41247,1.89297,5.17576,2.0113,0.767292,2.12235,3.92321,6.28085,2.81801,2.76268,2.88853,5.53099,4.74232,2.02879,2.99074,3.01927,6.33955,10.6728,12.1889,0.933772,3.05082,5.00104,3.59238,5.45448
ENSMUSG00000034602,14.195,10.6391,13.9988,9.7368,12.0014,11.6433,14.5151,15.1376,12.4738,12.3519,13.2493,12.9896,12.3576,12.1485,12.0985,9.63324,9.30983,7.73515,13.4953,23.5543,19.9131,10.0584,14.1174,12.9841
ENSMUSG00000034607,0.0551244,0.129086,0.0,0.0,0.0,0.0,0.0395922,0.082789,0.260155,0.137119,0.139065,0.0450236,0.0,0.0334918,0.0,0.0937572,0.0480439,0.0141119,0.0757259,0.0,0.0,0.0,0.0591187,0.0
ENSMUSG00000034610,45.061,50.2432,27.6863,22.4734,36.8581,23.3173,21.6574,13.4484,24.3798,23.6082,23.995,23.2235,39.8201,24.2974,33.5388,27.2908,23.6833,26.6718,13.5189,17.5563,59.7275,60.8895,44.2589,64.3585
ENSMUSG00000034612,25.6421,28.2326,29.7393,13.5355,20.3843,17.3634,20.2468,17.2879,22.277,37.0098,33.8011,35.0958,17.8075,17.865,15.6796,5.08409,5.44692,10.4181,2.68874,12.6184,8.1684,12.1058,16.0722,9.18988
ENSMUSG00000034613,20.7397,23.2836,19.4612,19.1145,23.5171,26.7311,37.8451,40.0187,35.3322,37.5156,31.6567,21.8003,26.9515,27.6905,30.3788,40.5136,47.9254,34.2381,24.2451,31.9094,21.37,27.4927,23.2658,38.2888
ENSMUSG00000034614,1.45887,2.13263,1.92125,9.85212,6.32192,9.12823,3.56724,3.89647,5.62065,7.79427,5.4072,4.42946,6.92106,9.51182,9.16866,5.45762,4.789,4.49778,4.58178,9.46102,3.56015,17.2481,11.4926,4.60258
ENSMUSG00000034616,0.455399,0.48592,3.46854,3.9481,1.00161,1.09187,0.582784,0.255519,0.429051,1.21535,0.832003,0.361844,1.02703,0.411664,0.739411,3.95659,2.62362,1.64506,1.7796,0.540058,5.33653,2.34747,2.75098,2.65985
ENSMUSG00000034617,4.63873,4.40603,1.63813,0.705858,2.61888,2.42044,3.57733,3.26231,2.83393,2.90579,2.62006,0.789823,4.13833,4.92967,2.92398,2.59045,1.73197,1.03974,6.81477,2.74924,12.7599,8.54601,3.132,11.4799
ENSMUSG00000034620,13.7285,10.4863,14.1679,9.00749,12.4117,17.5423,11.1266,13.902,15.0092,10.6319,15.3379,29.6453,11.6874,13.5877,10.595,9.91226,6.40456,14.5496,24.2154,11.49,7.03944,13.3275,15.0506,17.1313
ENSMUSG00000034621,25.2397,26.9929,23.4684,16.902,28.0658,24.5933,24.2952,27.9509,19.0874,27.1153,28.8363,22.243,26.9433,26.0561,29.2944,20.7607,21.72,28.2407,18.8721,23.1044,7.71334,38.1703,29.2437,28.1935
ENSMUSG00000034623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663309
ENSMUSG00000034634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034636,97.5261,91.6232,82.8111,61.4774,71.9321,66.0594,89.3782,85.2695,104.201,99.2882,116.463,120.453,87.4408,73.8576,92.6222,70.182,65.9761,82.5582,48.049,71.8188,73.064,48.2641,52.9819,57.163
ENSMUSG00000034639,6.37876,4.87156,9.10132,5.77851,7.52093,6.98974,1.2408,1.46356,3.85917,3.13605,2.54848,2.15174,1.71002,4.16609,2.59532,3.47754,3.78312,2.85762,1.8255,10.9684,12.0753,4.3777,2.99283,3.75183
ENSMUSG00000034640,13.6136,14.2673,16.6448,1.30152,6.6814,1.79795,19.2959,8.36073,11.3514,8.09548,4.15574,6.44978,11.4698,13.7497,10.7363,13.9877,6.51758,16.9796,12.1507,11.9704,7.7272,9.08726,16.6813,10.1118
ENSMUSG00000034641,0.0809881,0.0677325,0.165961,0.0,0.0,0.0489645,0.736799,3.50707,0.442567,0.0671513,0.0204313,0.0,0.0,0.0,0.0,0.0,2.13521,0.0621992,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034645,0.0,0.0,0.0,0.0,0.0,0.0,0.0225751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034647,71.4345,71.3898,77.0289,86.8844,68.8959,58.2017,65.4636,78.6614,83.6258,62.6084,66.0813,80.3393,62.7787,64.4006,70.9781,80.4575,82.5938,86.5101,9.26244,52.6033,24.28,64.6615,52.6442,48.2195
ENSMUSG00000034648,66.5989,64.863,97.535,58.7486,50.5059,48.7559,9.96706,14.0353,18.281,23.4953,20.0945,14.6634,67.3478,63.0759,30.9981,19.1256,18.2055,18.0809,71.868,141.107,140.989,126.291,144.977,148.517
ENSMUSG00000034652,0.0554124,0.00772381,0.021028,0.0313747,0.0,0.0,0.0,0.0,0.0114699,0.0,0.0,0.0,0.0389649,0.0280556,0.0161045,0.0,0.0100614,0.0,0.0,0.141281,0.0,0.0861682,0.0330153,0.0737809
ENSMUSG00000034653,12.3787,10.6712,9.94996,11.8304,14.0819,7.89526,13.0676,12.2834,12.9579,11.4293,12.4656,10.7771,10.0508,11.6809,12.4533,12.8913,12.4189,12.8674,18.4065,17.2836,13.8931,12.899,16.1448,18.0289
ENSMUSG00000034656,40.1913,51.1871,42.0628,21.2672,29.6993,17.5866,60.8539,59.3039,79.0007,66.5717,80.0071,74.1899,33.9928,28.9191,32.9237,25.7638,31.3323,30.2158,34.4113,27.2754,75.5686,15.6023,17.0927,18.0036
ENSMUSG00000034659,5.52219,5.91477,3.27941,5.86326,7.2043,6.73799,4.45346,4.06804,4.71777,3.22002,1.16084,2.30717,7.43695,2.21687,5.94426,8.18162,5.82366,3.89605,7.39712,11.6724,12.0016,10.0185,9.3731,7.37684
ENSMUSG00000034660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034663,0.36333,0.886779,0.707966,1.09118,0.785669,0.680067,0.96753,1.92636,3.34269,1.75951,2.55113,1.10337,2.21627,1.26234,2.77723,1.58787,3.47959,1.92937,2.89754,11.1268,3.46502,6.31123,4.6345,3.61927
ENSMUSG00000034664,0.0446265,0.0,0.0,0.0,0.33739,1.03941,0.0,0.0,0.0,1.5635,0.260228,0.187225,0.409747,0.202507,0.872236,4.32055,6.86664,3.74547,0.472345,0.0,0.0,0.535382,0.409254,0.7068
ENSMUSG00000034667,16.638,11.9056,17.6635,23.3185,18.0306,21.7437,17.5629,16.9038,17.5912,14.5542,20.8334,20.4297,22.3156,19.5195,24.3188,16.8808,19.7853,17.3431,12.3268,24.4531,6.03306,18.3582,18.5439,18.1415
ENSMUSG00000034673,10.7611,11.2816,12.6235,9.55331,11.1212,18.0152,15.3194,17.8854,7.59212,14.392,18.4375,9.07909,13.5832,18.9036,15.7314,20.5071,17.9479,22.2784,16.7374,32.2769,19.034,22.5239,11.4069,9.26108
ENSMUSG00000034674,19.5842,17.9699,16.4123,11.8027,17.344,12.9318,7.1039,8.44507,6.94449,4.62654,6.72472,13.3511,7.08227,8.14532,11.5019,3.81702,10.3628,4.57373,9.18369,13.4549,39.5792,11.9542,10.1743,18.7515
ENSMUSG00000034675,35.3394,34.792,30.2481,36.5433,31.2661,30.5737,31.7284,32.551,30.2767,27.0138,19.3143,15.5825,33.7095,25.1351,18.208,22.7536,26.8225,25.9922,73.7864,111.775,51.9008,54.998,45.5075,44.917
ENSMUSG00000034677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034681,48.385,51.0316,46.8411,62.6714,61.225,62.3091,64.2454,45.1538,52.446,63.4924,58.5033,55.821,63.5561,79.6815,68.1314,76.0596,68.9638,69.0664,89.5389,62.9548,27.9563,55.5357,65.549,94.7004
ENSMUSG00000034683,0.0,0.0,0.0,0.55843,0.0,0.0,0.0193968,0.0,0.15188,0.252915,0.0,0.0,0.0130341,0.112618,0.0,0.013136,0.0673127,0.0158174,0.0,0.0,0.0,0.511092,0.50072,0.20924
ENSMUSG00000034684,0.0,0.0,0.0,0.0,0.185841,0.0,0.0,0.0,0.0313571,0.0,0.0,0.0,0.0,0.0127793,0.0220116,0.0,0.0,0.0161558,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034685,5.07432,5.02164,3.62912,5.22809,3.37065,8.51501,4.064,0.983525,0.733794,4.50409,4.81561,3.49774,5.26095,5.73584,6.63339,13.4028,14.6102,10.8798,10.1583,4.20046,1.99354,7.1529,3.68403,4.98363
ENSMUSG00000034686,2.70917,2.39748,3.2277,1.17721,1.54554,1.71412,1.28213,0.867377,1.21284,1.04479,0.635773,0.686125,1.56169,0.988879,0.961317,6.42954,5.0793,2.09679,9.62871,2.88905,13.1101,1.96202,2.53384,1.56034
ENSMUSG00000034687,1.30572,0.816179,1.17565,6.28178,4.41662,4.80518,0.155331,0.338337,0.53719,1.11701,1.72543,0.72496,0.191045,0.432517,2.83785,4.54334,5.25414,5.18009,4.17787,3.48128,1.18697,1.83945,2.76394,2.41021
ENSMUSG00000034689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034701,4.48993,4.55688,4.83016,6.50665,9.08863,10.0135,7.51705,8.19453,7.98128,10.7426,11.9221,17.8808,27.6479,25.2615,19.7645,10.5637,6.74249,6.27605,16.5407,22.0205,32.1905,32.8896,48.8572,40.7848
ENSMUSG00000034706,0.0,0.105322,0.0,1.48796,0.0,1.09624,0.245296,0.0641,0.0,0.0374923,0.0,0.174299,0.722443,0.91456,0.266701,0.913959,3.52843,1.18555,0.0,0.103677,0.0,0.0,0.0,0.14673
ENSMUSG00000034707,14.9699,10.9118,12.513,27.1837,19.9016,18.5784,15.2591,17.3029,17.9294,23.851,23.6489,17.0348,25.9179,22.8,25.7263,30.7752,19.7595,30.8692,35.9537,19.1105,7.08614,14.4146,17.2624,18.7692
ENSMUSG00000034708,10.3573,16.4891,17.4725,12.2934,17.293,21.0223,24.1917,25.247,21.2946,22.1583,15.1534,16.5537,21.8923,19.3874,28.6387,23.5163,37.2918,28.3242,48.3163,28.3043,13.5415,16.9247,10.0543,12.5235
ENSMUSG00000034709,21.9615,19.5335,25.5313,10.499,15.8333,14.3442,20.3798,17.7135,20.329,20.1445,24.0794,18.4474,15.765,14.0825,12.3043,19.0572,16.8047,18.0463,6.52787,11.3915,10.6509,5.77019,4.17967,7.38502
ENSMUSG00000034714,0.0,0.0,0.0149174,0.0,0.723559,0.316941,0.985695,0.904424,0.309255,1.266,0.992217,2.44546,1.40633,0.647149,0.607205,1.279,2.88505,1.27497,0.0,0.0,0.0,1.08154,0.137015,0.251279
ENSMUSG00000034723,105.352,108.102,114.542,125.808,134.807,120.277,136.686,132.634,152.067,121.235,144.279,121.741,122.12,134.552,139.954,109.628,104.11,105.415,52.6777,74.2384,74.6067,112.246,130.459,129.119
ENSMUSG00000034724,17.2846,22.0729,27.468,18.5197,18.4378,20.981,11.7796,12.5179,11.1341,16.6681,15.5632,18.7462,12.8557,11.9881,16.5525,12.4127,20.4646,6.17287,11.8031,32.7657,14.877,28.6981,31.7913,33.6719
ENSMUSG00000034729,8.86879,10.1124,12.3396,5.71377,6.08565,9.92218,4.39145,10.4769,17.1467,8.93429,6.78908,5.43499,10.2674,9.01604,16.2331,28.2294,13.8865,17.6845,0.643097,9.93201,34.189,15.5099,5.19335,13.7545
ENSMUSG00000034730,66.4474,70.0077,68.6487,69.5434,59.908,64.7856,36.7593,35.3146,39.5797,82.8717,65.2132,56.5316,49.3755,50.6354,56.7918,64.7103,70.4084,76.5328,83.5311,76.5615,205.012,54.3723,62.9861,62.0382
